timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1706892095035,21036,Вход на главную,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to dostaevsky.ru:443 [dostaevsky.ru/178.248.236.74] failed: Connection timed out: connect,Thread Group 2-3,text,false,,2754,0,5,10,https://dostaevsky.ru/,,0,UTF-8,1,1,DESKTOP-59ENBAD,0,21036
1706892094027,21036,Вход,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 2-3,,false,,2754,0,5,10,null,,0,UTF-8,1,1,DESKTOP-59ENBAD,1008,21036
1706892114881,1211,Переход на вкладку,200,OK,Thread Group 1-1,text,true,,517746,444,5,10,https://dostaevsky.ru/combo-sets,,1028,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892114280,1211,Переход на вкладку категории,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,517746,444,5,10,null,,1028,UTF-8,1,0,DESKTOP-59ENBAD,604,0
1706892115706,519,Переход на первый товар,200,OK,Thread Group 2-1,text,true,,296324,451,5,10,https://dostaevsky.ru/woks/chicken-rice,,417,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892115104,519,Выбор первого товара из списка,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-1,,true,,296324,451,5,10,null,,417,UTF-8,1,0,DESKTOP-59ENBAD,602,0
1706892114299,2189,Результаты поиска,200,OK,Thread Group 2-5,text,true,,537307,485,5,10,https://dostaevsky.ru/search-results?query=%D0%9F%D0%B8%D1%86%D1%86%D0%B0,,1986,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892116530,223,Удалить товар из корзины,200,OK,Thread Group 1-3,text,true,,1350,1008,5,10,https://dostaevsky.ru/basket/update-item-count,,223,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892116674,255,Получить информацию с корзины,200,OK,Thread Group 1-4,text,true,,1712,882,5,10,https://dostaevsky.ru/basket/info,,255,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892115133,577,Добавить в корзину,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,4678,1647,5,10,null,,577,UTF-8,1,0,DESKTOP-59ENBAD,1218,0
1706892116150,801,Вход на главную,200,OK,Thread Group 1-2,text,true,,335274,434,5,10,https://dostaevsky.ru/,,660,UTF-8,1,0,DESKTOP-59ENBAD,0,59
1706892115546,801,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,335274,434,5,10,null,,660,UTF-8,1,0,DESKTOP-59ENBAD,603,59
1706892116198,778,Вход на главную,200,OK,Thread Group 2-4,text,true,,335674,434,5,10,https://dostaevsky.ru/,,620,UTF-8,1,0,DESKTOP-59ENBAD,0,67
1706892115185,778,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-4,,true,,335674,434,5,10,null,,620,UTF-8,1,0,DESKTOP-59ENBAD,1012,67
1706892116705,574,Переход на товар,200,OK,Thread Group 1-1,text,true,,294866,454,5,10,https://dostaevsky.ru/combo-sets/BBQ-break,,473,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892116096,574,Переход на товар,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,294866,454,5,10,null,,473,UTF-8,1,0,DESKTOP-59ENBAD,611,0
1706892116674,697,Результаты поиска,200,OK,Thread Group 2-3,text,true,,303787,479,5,10,https://dostaevsky.ru/search-results?query=%D0%A1%D1%83%D1%88%D0%B8,,569,UTF-8,1,0,DESKTOP-59ENBAD,0,58
1706892116071,697,Ввод поискового запроса,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-3,,true,,303787,479,5,10,null,,569,UTF-8,1,0,DESKTOP-59ENBAD,605,58
1706892117362,257,Полуить информацию с корзины,200,OK,Thread Group 1-3,text,true,,1340,771,5,10,https://dostaevsky.ru/basket/info,,257,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892115927,480,Убрать из корзины,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2690,1779,5,10,null,,480,UTF-8,1,0,DESKTOP-59ENBAD,1212,0
1706892117619,1,Debug Sampler,200,OK,Thread Group 1-3,text,true,,514,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892116829,836,Результаты поиска,200,OK,Thread Group 2-1,text,true,,358776,491,5,10,https://dostaevsky.ru/search-results?query=%D0%9A%D1%83%D1%80%D0%B8%D1%86%D0%B0,,713,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892117095,579,Переход на второй товар,200,OK,Thread Group 2-5,text,true,,322071,465,5,10,https://dostaevsky.ru/pizza/thin-crust-colorado-pizza,,462,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892113697,2768,Выбор второго товара из списка,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 2-5,,true,,859378,950,5,10,null,,2448,UTF-8,1,0,DESKTOP-59ENBAD,1208,0
1706892108054,6189,Use Case № 2,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 2-5,,true,,2054236,2323,5,10,null,,5413,UTF-8,1,0,DESKTOP-59ENBAD,3432,60
1706892117675,0,Debug Sampler,200,OK,Thread Group 2-5,text,true,,717,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892117535,226,Удалить товар из корзины,200,OK,Thread Group 1-4,text,true,,1350,1008,5,10,https://dostaevsky.ru/basket/update-item-count,,226,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892117885,349,Добавить товар в коризну,200,OK,Thread Group 1-1,text,true,,3141,765,5,10,https://dostaevsky.ru/ajax/basket/add_to_basket?item_id=12108,,349,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892117555,799,Переход на вкладку,200,OK,Thread Group 1-2,text,true,,312481,444,5,10,https://dostaevsky.ru/streetfood,,691,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892116951,799,Переход на вкладку категории,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,312481,444,5,10,null,,691,UTF-8,1,0,DESKTOP-59ENBAD,606,0
1706892117980,525,Переход на первый товар,200,OK,Thread Group 2-3,text,true,,296723,473,5,10,https://dostaevsky.ru/sets-sushi-rolls/tuna-avocado-sushi-set,,420,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892117373,525,Выбор первого товара из списка,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-3,,true,,296723,473,5,10,null,,420,UTF-8,1,0,DESKTOP-59ENBAD,607,0
1706892118375,315,Полуить информацию с корзины,200,OK,Thread Group 1-4,text,true,,1340,771,5,10,https://dostaevsky.ru/basket/info,,315,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892116929,541,Убрать из корзины,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2690,1779,5,10,null,,541,UTF-8,1,0,DESKTOP-59ENBAD,1220,0
1706892118690,0,Debug Sampler,200,OK,Thread Group 1-4,text,true,,558,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892118281,482,Переход на второй товар,200,OK,Thread Group 2-1,text,true,,296027,451,5,10,https://dostaevsky.ru/woks/chicken-soba,,382,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892116226,1318,Выбор второго товара из списка,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 2-1,,true,,654803,942,5,10,null,,1095,UTF-8,1,0,DESKTOP-59ENBAD,1220,0
1706892110461,4864,Use Case № 2,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 2-1,,true,,1645389,2318,5,10,null,,4277,UTF-8,1,0,DESKTOP-59ENBAD,3439,56
1706892118764,0,Debug Sampler,200,OK,Thread Group 2-1,text,true,,664,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892118235,743,Вход на главную,200,OK,Thread Group 1-3,text,true,,336374,434,5,10,https://dostaevsky.ru/,,606,UTF-8,1,0,DESKTOP-59ENBAD,0,59
1706892117620,743,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,336374,434,5,10,null,,606,UTF-8,1,0,DESKTOP-59ENBAD,615,59
1706892118848,231,Получить информацию с корзины,200,OK,Thread Group 1-1,text,true,,1686,882,5,10,https://dostaevsky.ru/basket/info,,231,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892117281,580,Добавить в корзину,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,4827,1647,5,10,null,,580,UTF-8,1,0,DESKTOP-59ENBAD,1218,0
1706892117583,1920,Результаты поиска,200,OK,Thread Group 2-4,text,true,,537640,485,5,10,https://dostaevsky.ru/search-results?query=%D0%9F%D0%B8%D1%86%D1%86%D0%B0,,1703,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892116976,1920,Ввод поискового запроса,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-4,,true,,537640,485,5,10,null,,1703,UTF-8,1,0,DESKTOP-59ENBAD,610,0
1706892118960,565,Переход на товар,200,OK,Thread Group 1-2,text,true,,295830,468,5,10,https://dostaevsky.ru/streetfood/lots-of-cheese-shawarma,,458,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892118356,565,Переход на товар,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,295830,468,5,10,null,,458,UTF-8,1,0,DESKTOP-59ENBAD,606,0
1706892119119,611,Результаты поиска,200,OK,Thread Group 2-3,text,true,,303687,479,5,10,https://dostaevsky.ru/search-results?query=%D0%A1%D1%83%D1%88%D0%B8,,508,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892119686,298,Удалить товар из корзины,200,OK,Thread Group 1-1,text,true,,1350,1008,5,10,https://dostaevsky.ru/basket/update-item-count,,298,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892119294,766,Вход на главную,200,OK,Thread Group 1-4,text,true,,335669,434,5,10,https://dostaevsky.ru/,,629,UTF-8,1,0,DESKTOP-59ENBAD,0,57
1706892118690,766,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,335669,434,5,10,null,,629,UTF-8,1,0,DESKTOP-59ENBAD,604,57
1706892119592,815,Переход на вкладку,200,OK,Thread Group 1-3,text,true,,321809,440,5,10,https://dostaevsky.ru/snacks,,704,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892118978,815,Переход на вкладку категории,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,321809,440,5,10,null,,704,UTF-8,1,0,DESKTOP-59ENBAD,617,0
1706892120130,389,Добавить товар в коризну,200,OK,Thread Group 1-2,text,true,,3041,765,5,10,https://dostaevsky.ru/ajax/basket/add_to_basket?item_id=13459,,389,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892119765,853,Вход на главную,200,OK,Thread Group 2-1,text,true,,336788,434,5,10,https://dostaevsky.ru/,,711,UTF-8,1,0,DESKTOP-59ENBAD,0,59
1706892118764,853,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-1,,true,,336788,434,5,10,null,,711,UTF-8,1,0,DESKTOP-59ENBAD,1001,59
1706892120115,608,Переход на первый товар,200,OK,Thread Group 2-4,text,true,,320773,454,5,10,https://dostaevsky.ru/pizza/colorado-pizza,,482,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892119506,608,Выбор первого товара из списка,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-4,,true,,320773,454,5,10,null,,482,UTF-8,1,0,DESKTOP-59ENBAD,609,0
1706892120335,488,Переход на второй товар,200,OK,Thread Group 2-3,text,true,,296699,466,5,10,https://dostaevsky.ru/sets-sushi-rolls/chuka-sushi-set,,388,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892118505,1099,Выбор второго товара из списка,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 2-3,,true,,600386,945,5,10,null,,896,UTF-8,1,0,DESKTOP-59ENBAD,1219,0
1706892094027,23357,Use Case № 2,,"Number of samples in transaction : 8, number of failing samples : 1",Thread Group 2-3,,false,,1203650,1897,5,10,null,,1885,UTF-8,1,1,DESKTOP-59ENBAD,3439,21094
1706892120822,0,Debug Sampler,200,OK,Thread Group 2-3,text,true,,773,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892120586,284,Полуить информацию с корзины,200,OK,Thread Group 1-1,text,true,,1340,771,5,10,https://dostaevsky.ru/basket/info,,284,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892119079,582,Убрать из корзины,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2690,1779,5,10,null,,582,UTF-8,1,0,DESKTOP-59ENBAD,1209,0
1706892120869,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,515,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892120664,700,Переход на вкладку,200,OK,Thread Group 1-4,text,true,,326583,438,5,10,https://dostaevsky.ru/woks,,588,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892120060,700,Переход на вкладку категории,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,326583,438,5,10,null,,588,UTF-8,1,0,DESKTOP-59ENBAD,608,0
1706892121136,282,Получить информацию с корзины,200,OK,Thread Group 1-2,text,true,,1696,882,5,10,https://dostaevsky.ru/basket/info,,282,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892119527,671,Добавить в корзину,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,4737,1647,5,10,null,,671,UTF-8,1,0,DESKTOP-59ENBAD,1221,0
1706892121010,427,Переход на товар,200,OK,Thread Group 1-3,text,true,,295391,457,5,10,https://dostaevsky.ru/snacks/bacon-quesadilla,,324,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892120410,427,Переход на товар,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,295391,457,5,10,null,,324,UTF-8,1,0,DESKTOP-59ENBAD,603,0
1706892121231,973,Результаты поиска,200,OK,Thread Group 2-1,text,true,,334729,503,5,10,https://dostaevsky.ru/search-results?query=%D0%93%D0%BE%D0%B2%D1%8F%D0%B4%D0%B8%D0%BD%D0%B0,,853,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892120618,973,Ввод поискового запроса,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-1,,true,,334729,503,5,10,null,,853,UTF-8,1,0,DESKTOP-59ENBAD,616,0
1706892122031,249,Удалить товар из корзины,200,OK,Thread Group 1-2,text,true,,1350,1008,5,10,https://dostaevsky.ru/basket/update-item-count,,249,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892121483,799,Вход на главную,200,OK,Thread Group 1-1,text,true,,336035,434,5,10,https://dostaevsky.ru/,,655,UTF-8,1,0,DESKTOP-59ENBAD,0,62
1706892120869,799,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,336035,434,5,10,null,,655,UTF-8,1,0,DESKTOP-59ENBAD,614,62
1706892121968,470,Переход на товар,200,OK,Thread Group 1-4,text,true,,295097,451,5,10,https://dostaevsky.ru/woks/chicken-rice,,370,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892121367,470,Переход на товар,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,295097,451,5,10,null,,370,UTF-8,1,0,DESKTOP-59ENBAD,603,0
1706892122047,426,Добавить товар в коризну,200,OK,Thread Group 1-3,text,true,,3181,765,5,10,https://dostaevsky.ru/ajax/basket/add_to_basket?item_id=10754,,426,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892121828,771,Вход на главную,200,OK,Thread Group 2-3,text,true,,336215,434,5,10,https://dostaevsky.ru/,,638,UTF-8,1,0,DESKTOP-59ENBAD,0,60
1706892120822,771,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-3,,true,,336215,434,5,10,null,,638,UTF-8,1,0,DESKTOP-59ENBAD,1006,60
1706892122887,299,Полуить информацию с корзины,200,OK,Thread Group 1-2,text,true,,1340,771,5,10,https://dostaevsky.ru/basket/info,,299,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892121418,548,Убрать из корзины,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2690,1779,5,10,null,,548,UTF-8,1,0,DESKTOP-59ENBAD,1220,0
1706892123186,0,Debug Sampler,200,OK,Thread Group 1-2,text,true,,556,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892122808,453,Переход на первый товар,200,OK,Thread Group 2-1,text,true,,295811,448,5,10,https://dostaevsky.ru/woks/beef-udon,,346,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892122206,453,Выбор первого товара из списка,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-1,,true,,295811,448,5,10,null,,346,UTF-8,1,0,DESKTOP-59ENBAD,602,0
1706892121325,2110,Результаты поиска,200,OK,Thread Group 2-4,text,true,,536788,485,5,10,https://dostaevsky.ru/search-results?query=%D0%9F%D0%B8%D1%86%D1%86%D0%B0,,1897,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892123077,392,Получить информацию с корзины,200,OK,Thread Group 1-3,text,true,,1694,882,5,10,https://dostaevsky.ru/basket/info,,392,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892121439,818,Добавить в корзину,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,4875,1647,5,10,null,,818,UTF-8,1,0,DESKTOP-59ENBAD,1212,0
1706892123045,480,Добавить товар в коризну,200,OK,Thread Group 1-4,text,true,,3169,765,5,10,https://dostaevsky.ru/ajax/basket/add_to_basket?item_id=10375,,480,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892122887,904,Переход на вкладку,200,OK,Thread Group 1-1,text,true,,344564,442,5,10,https://dostaevsky.ru/desserts,,778,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892122282,904,Переход на вкладку категории,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,344564,442,5,10,null,,778,UTF-8,1,0,DESKTOP-59ENBAD,608,0
1706892123202,597,Результаты поиска,200,OK,Thread Group 2-3,text,true,,301785,497,5,10,https://dostaevsky.ru/search-results?query=%D0%A1%D0%B2%D0%B8%D0%BD%D0%B8%D0%BD%D0%B0,,494,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892122599,597,Ввод поискового запроса,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-3,,true,,301785,497,5,10,null,,494,UTF-8,1,0,DESKTOP-59ENBAD,605,0
1706892124080,287,Удалить товар из корзины,200,OK,Thread Group 1-3,text,true,,1350,1008,5,10,https://dostaevsky.ru/basket/update-item-count,,287,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892124128,247,Получить информацию с корзины,200,OK,Thread Group 1-4,text,true,,1684,882,5,10,https://dostaevsky.ru/basket/info,,247,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892122440,727,Добавить в корзину,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,4853,1647,5,10,null,,727,UTF-8,1,0,DESKTOP-59ENBAD,1208,0
1706892123797,707,Вход на главную,200,OK,Thread Group 1-2,text,true,,335836,434,5,10,https://dostaevsky.ru/,,568,UTF-8,1,0,DESKTOP-59ENBAD,0,59
1706892123186,707,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,335836,434,5,10,null,,568,UTF-8,1,0,DESKTOP-59ENBAD,611,59
1706892123874,704,Результаты поиска,200,OK,Thread Group 2-1,text,true,,335146,503,5,10,https://dostaevsky.ru/search-results?query=%D0%93%D0%BE%D0%B2%D1%8F%D0%B4%D0%B8%D0%BD%D0%B0,,585,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892124048,582,Переход на второй товар,200,OK,Thread Group 2-4,text,true,,321636,465,5,10,https://dostaevsky.ru/pizza/thin-crust-colorado-pizza,,456,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892120722,2692,Выбор второго товара из списка,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 2-4,,true,,858424,950,5,10,null,,2353,UTF-8,1,0,DESKTOP-59ENBAD,1216,0
1706892115185,5998,Use Case № 2,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 2-4,,true,,2052511,2323,5,10,null,,5158,UTF-8,1,0,DESKTOP-59ENBAD,3447,67
1706892124630,0,Debug Sampler,200,OK,Thread Group 2-4,text,true,,716,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892124413,446,Переход на первый товар,200,OK,Thread Group 2-3,text,true,,296570,448,5,10,https://dostaevsky.ru/woks/pork-udon,,344,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892123801,446,Выбор первого товара из списка,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-3,,true,,296570,448,5,10,null,,344,UTF-8,1,0,DESKTOP-59ENBAD,612,0
1706892124398,462,Переход на товар,200,OK,Thread Group 1-1,text,true,,294755,459,5,10,https://dostaevsky.ru/desserts/apple-cheesecake,,355,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892123794,462,Переход на товар,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,294755,459,5,10,null,,355,UTF-8,1,0,DESKTOP-59ENBAD,606,0
1706892124969,221,Полуить информацию с корзины,200,OK,Thread Group 1-3,text,true,,1340,771,5,10,https://dostaevsky.ru/basket/info,,221,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892123469,508,Убрать из корзины,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2690,1779,5,10,null,,508,UTF-8,1,0,DESKTOP-59ENBAD,1213,0
1706892125190,0,Debug Sampler,200,OK,Thread Group 1-3,text,true,,526,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892124984,238,Удалить товар из корзины,200,OK,Thread Group 1-4,text,true,,1350,1008,5,10,https://dostaevsky.ru/basket/update-item-count,,238,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892125188,478,Переход на второй товар,200,OK,Thread Group 2-1,text,true,,297189,461,5,10,https://dostaevsky.ru/woks/black-pepper-beef-soba,,373,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892123261,1182,Выбор второго товара из списка,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 2-1,,true,,632335,964,5,10,null,,958,UTF-8,1,0,DESKTOP-59ENBAD,1223,0
1706892118764,3461,Use Case № 2,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 2-1,,true,,1599663,2349,5,10,null,,2868,UTF-8,1,0,DESKTOP-59ENBAD,3442,59
1706892125668,0,Debug Sampler,200,OK,Thread Group 2-1,text,true,,689,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892125110,794,Переход на вкладку,200,OK,Thread Group 1-2,text,true,,377793,440,5,10,https://dostaevsky.ru/drinks,,663,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892124504,794,Переход на вкладку категории,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,377793,440,5,10,null,,663,UTF-8,1,0,DESKTOP-59ENBAD,609,0
1706892125835,294,Полуить информацию с корзины,200,OK,Thread Group 1-4,text,true,,1340,771,5,10,https://dostaevsky.ru/basket/info,,294,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892124375,532,Убрать из корзины,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2690,1779,5,10,null,,532,UTF-8,1,0,DESKTOP-59ENBAD,1222,0
1706892126130,0,Debug Sampler,200,OK,Thread Group 1-4,text,true,,511,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892125471,715,Добавить товар в коризну,200,OK,Thread Group 1-1,text,true,,3053,765,5,10,https://dostaevsky.ru/ajax/basket/add_to_basket?item_id=13014,,715,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892125471,790,Результаты поиска,200,OK,Thread Group 2-3,text,true,,302094,497,5,10,https://dostaevsky.ru/search-results?query=%D0%A1%D0%B2%D0%B8%D0%BD%D0%B8%D0%BD%D0%B0,,686,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892125633,1002,Вход на главную,200,OK,Thread Group 2-4,text,true,,336015,434,5,10,https://dostaevsky.ru/,,867,UTF-8,1,0,DESKTOP-59ENBAD,0,65
1706892124630,1002,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-4,,true,,336015,434,5,10,null,,867,UTF-8,1,0,DESKTOP-59ENBAD,1003,65
1706892125804,1015,Вход на главную,200,OK,Thread Group 1-3,text,true,,335842,434,5,10,https://dostaevsky.ru/,,872,UTF-8,1,0,DESKTOP-59ENBAD,0,62
1706892125190,1015,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,335842,434,5,10,null,,872,UTF-8,1,0,DESKTOP-59ENBAD,613,62
1706892126512,498,Переход на товар,200,OK,Thread Group 1-2,text,true,,296792,474,5,10,https://dostaevsky.ru/drinks/Bakunin-Pure-New-England-pale-ale,,394,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892125908,498,Переход на товар,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,296792,474,5,10,null,,394,UTF-8,1,0,DESKTOP-59ENBAD,605,0
1706892126796,335,Получить информацию с корзины,200,OK,Thread Group 1-1,text,true,,1687,882,5,10,https://dostaevsky.ru/basket/info,,335,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892124862,1050,Добавить в корзину,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,4740,1647,5,10,null,,1050,UTF-8,1,0,DESKTOP-59ENBAD,1218,0
1706892126876,603,Переход на второй товар,200,OK,Thread Group 2-3,text,true,,321021,462,5,10,https://dostaevsky.ru/pizza/smart-spicy-meat-pizza,,494,UTF-8,1,0,DESKTOP-59ENBAD,0,0
1706892124859,1393,Выбор второго товара из списка,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 2-3,,true,,623115,959,5,10,null,,1180,UTF-8,1,0,DESKTOP-59ENBAD,1226,0
1706892120822,3207,Use Case № 2,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 2-3,,true,,1557685,2338,5,10,null,,2656,UTF-8,1,0,DESKTOP-59ENBAD,3449,60
1706892127479,0,Debug Sampler,200,OK,Thread Group 2-3,text,true,,690,0,5,10,null,,0,windows-1251,1,0,DESKTOP-59ENBAD,0,0
1706892126733,772,Вход на главную,200,OK,Thread Group 1-4,text,true,,335466,434,5,10,https://dostaevsky.ru/,,627,UTF-8,1,0,DESKTOP-59ENBAD,0,60
1706892126130,772,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,335466,434,5,10,null,,627,UTF-8,1,0,DESKTOP-59ENBAD,603,60
1706892126670,1019,Вход на главную,200,OK,Thread Group 2-1,text,true,,335368,434,5,10,https://dostaevsky.ru/,,883,UTF-8,1,0,DESKTOP-59ENBAD,0,57
1706892125668,1019,Вход,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2-1,,true,,335368,434,5,10,null,,883,UTF-8,1,0,DESKTOP-59ENBAD,1013,57
